Geography,2024,Latitude,Longitude
"Deer Lake (IRI), Ontario","1,033",52.61873353765701,-94.03907344252092
"Garden River 14 (IRI), Ontario","1,204",46.590793566653986,-83.94153789404805
"Kasabonika Lake (IRI), Ontario","1,111",53.54623232855238,-88.59871451784024
"Whitestone (MU), Ontario","1,160",45.54888814397979,-79.8887305679902
"South Algonquin (TP), Ontario","1,140",45.57470140338268,-77.78717696546737
"Kitchenuhmaykoosib Aaki 84 (IRI), Ontario","1,084",53.822917724570424,-89.8719773426923
"Schreiber (TP), Ontario","1,102",48.79371063803378,-87.23223073249518
"Lac Seul 28 (IRI), Ontario","1,070",50.33602640720771,-92.14406959879872
"Six Nations (Part) 40 (IRI), Haldimand-Norfolk, Ontario","1,180",,
"Machin (MU), Ontario","1,053",49.80254443389487,-93.41813275582265
"Chippewas of Rama First Nation (IRI), Ontario","1,125",44.739747308909315,-79.3277220390026
"Cobalt (T), Ontario","1,006",47.404039108908805,-79.67189168760315
"Assiginack (TP), Ontario","1,104",45.82113061434398,-81.79111834926987
"Fort Hope 64 (IRI), Ontario",946,51.61427894747865,-87.71657305594745
"Prince (TP), Ontario","1,044",46.573718553281644,-84.46909614431219
"Hornepayne (TP), Ontario","1,093",49.18735986954042,-84.73856948998395
"Fort William 52 (IRI), Ontario",814,48.35245909330257,-89.24444519312026
"Papineau-Cameron (TP), Ontario","1,158",46.28237325110628,-78.39828748924525
"The Archipelago (TP), Ontario","1,057",45.309500816003535,-80.11764080357074
"Kearney (T), Ontario","1,056",45.763817833440235,-79.0598755078308
"Machar (TP), Ontario","1,015",45.88804080899122,-79.38263721490284
"Burk's Falls (VL), Ontario","1,042",45.63321115467518,-79.40635459750797
"Alberton (TP), Ontario","1,024",48.64907494711605,-93.58360316749598
"Carlow/Mayo (TP), Ontario","1,094",45.14488439430733,-77.54470981179047
"Sundridge (VL), Ontario",972,45.77316771213525,-79.37884503631467
"Ear Falls (TP), Ontario",965,50.84917776889109,-93.34095783919105
"M'Chigeeng 22 (IRI), Ontario",958,45.84486329820457,-82.168616939315
"Weagamow Lake 87 (IRI), Ontario",972,52.99579517579404,-91.27189285730813
"McMurrich/Monteith (TP), Ontario",968,45.51024440431142,-79.3897378837239
"Red Rock (TP), Ontario",965,48.92846522107416,-88.23432315568557
"Temagami (MU), Ontario",991,47.165503423677386,-79.63038971394947
"Chippewas of the Thames First Nation 42 (IRI), Ontario",955,42.78296561708024,-81.46450399907806
"Wabaseemoong (IRI), Ontario",859,50.199193542678465,-94.9519458683466
"Gore Bay (T), Ontario",779,45.9218768155721,-82.45997963589218
"Conmee (TP), Ontario",792,48.54301410119364,-89.72246293208829
"Saugeen 29 (IRI), Ontario",822,44.60415569582685,-81.26986378902845
"La Vallee (TP), Ontario",814,48.73769546665468,-93.71904880264731
"Fort Albany (Part) 67 (IRI), Cochrane, Ontario",846,52.28757761231626,-81.63911430057463
"Plummer Additional (TP), Ontario",867,46.42798545347445,-83.65090218071116
"Val Rita-Harty (TP), Ontario",794,49.4357131990667,-82.47747280065894
"Chapple (TP), Ontario",796,48.91312558053271,-93.94432169086592
"Johnson (TP), Ontario",841,46.43618153608567,-83.85797683928593
"Rainy River (T), Ontario",772,48.73086858653504,-94.55733585471991
"Billings (TP), Ontario",912,45.91743242457966,-82.1660127609095
"Larder Lake (TP), Ontario",782,48.10207913397049,-79.65354805789394
"Ryerson (TP), Ontario",780,45.66413568304311,-79.45733781045006
"Constance Lake 92 (IRI), Ontario",805,49.83941485417977,-84.08577281247318
"Tudor and Cashel (TP), Ontario",807,45.0056562626203,-77.46523299565455
"Webequie (IRI), Ontario",768,53.14485961711666,-87.36352351832645
"Sioux Narrows-Nestor Falls (TP), Ontario",750,49.635695705146745,-94.10248528707483
"Wollaston (TP), Ontario",816,44.925023792553105,-77.77790380933216
"Rankin Location 15D (IRI), Ontario",784,46.53229819332816,-84.23678269043448
"O'Connor (TP), Ontario",790,48.41314189785084,-89.63818774054764
"Charlton and Dack (MU), Ontario",715,47.84044620588598,-79.88824168296907
"Christian Island 30 (IRI), Ontario",765,44.914275924020316,-80.17553481637864
"Poplar Hill (IRI), Ontario",737,52.11936704551355,-94.29518905413902
"Spanish (T), Ontario",748,46.21323097259072,-82.31199952579152
"Cat Lake 63C (IRI), Ontario",715,51.71836733760902,-91.83327225570453
"Sarnia 45 (IRI), Ontario",718,42.934275304181774,-82.37663728241374
"Oil Springs (VL), Ontario",705,42.77137559190782,-82.10843731739364
"Couchiching 16A (IRI), Ontario",640,48.74012002711763,-93.4700593638655
"Westport (VL), Ontario",756,44.6816069929984,-76.38934744444117
"Whitefish Bay 32A (IRI), Ontario",640,49.408648125748456,-93.9048298429659
"Sachigo Lake 1 (IRI), Ontario",638,53.902865002910566,-92.12086062688817
"Gordon/Barrie Island (MU), Ontario",671,45.932065833932704,-82.35020090948132
"New Credit (Part) 40A (IRI), Brant, Ontario",661,42.97380989508767,-80.08010370295104
"Wunnumin 1 (IRI), Ontario",671,52.866622139784035,-89.23590384131181
"English River 21 (IRI), Ontario",549,50.207691630979966,-94.07183645218363
"Neyaashiinigmiing 27 (IRI), Ontario",581,44.97199350159046,-80.9871586614973
"Baldwin (TP), Ontario",636,46.27874164344994,-81.74301784090189
"Dubreuilville (TP), Ontario",571,48.381219239484345,-84.51712000619187
"Bruce Mines (T), Ontario",655,46.309008311342524,-83.73345690823406
"McGarry (TP), Ontario",630,48.17817850137552,-79.5175495798189
"Tarbutt and Tarbutt Additional (TP), Ontario",642,46.328936752111424,-83.96140624286411
"White River (TP), Ontario",625,48.538686770375556,-85.32363760943292
"Calvin (MU), Ontario",537,46.30041644428928,-78.83447226867203
"Alderville First Nation (IRI), Ontario",559,44.1995828973684,-78.0973971094692
"Mattice-Val Côté (TP), Ontario",584,49.69592505493957,-83.07763650018278
"The North Shore (TP), Ontario",589,46.262823214237656,-82.43629238889201
"Hudson (TP), Ontario",543,47.57971298678717,-79.7597680915084
"Harris (TP), Ontario",560,47.5808163015464,-79.51765430254082
"Osnaburgh 63B (IRI), Ontario",559,51.25019361425741,-90.090411784296
"Harley (TP), Ontario",534,47.58079939923735,-79.72185490229059
"Kingfisher Lake 1 (IRI), Ontario",563,53.03696703009704,-89.83728423891739
"Coleman (TP), Ontario",530,47.406294676479945,-79.6321510461552
"Evanturel (TP), Ontario",543,47.835391368140314,-79.7600372591661
"Morley (TP), Ontario",516,48.832458510279494,-94.09467689223371
"Pikwakanagan (Golden Lake 39) (IRI), Ontario",513,45.576871819689934,-77.24086443429185
"Fauquier-Strickland (TP), Ontario",474,49.44920504175852,-81.86826220138008
"Whitefish River 4 (IRI), Ontario",485,46.0901890999009,-81.66677483659103
"Wapekeka 2 (IRI), Ontario",461,53.85325071997424,-89.59014123827251
"Bearskin Lake (IRI), Ontario",472,53.93803335412908,-90.83827767014068
"Shoal Lake 39A (IRI), Ontario",468,49.66490213671254,-95.05483557537134
"Tehkummah (TP), Ontario",513,45.50001988638107,-82.0153336201273
"Gillies (TP), Ontario",468,48.314109584701974,-89.65097440112676
"Newbury (VL), Ontario",502,42.675798502318834,-81.7969988097661
"Limerick (TP), Ontario",475,44.95149568390431,-77.60610501476421
"Long Lake 58 (IRI), Ontario",373,49.79708314008607,-86.54925826629629
"Mississagi River 8 (IRI), Ontario",429,46.20130818958154,-83.02464350112778
"Whitefish Lake 6 (IRI), Ontario",458,46.40661550567508,-81.14362383093805
"Kee-Way-Win (IRI), Ontario",408,53.08848582721913,-92.6643227213967
"Kenora 38B (IRI), Ontario",424,49.71785843531211,-94.40240035959988
"Pickle Lake (TP), Ontario",391,51.46006214650782,-90.02103242456467
"Killarney (MU), Ontario",437,46.19021204268144,-80.95057940050621
"Dawson (TP), Ontario",389,48.82533611865887,-94.56270254650114
"Sabaskong Bay 35D (IRI), Ontario",403,49.19798383682992,-93.90733218567445
"Burpee and Mills (TP), Ontario",410,45.83120876148219,-82.57534552292492
"Hilton (TP), Ontario",427,46.25563303536204,-83.80410166466962
"Sucker Creek 23 (IRI), Ontario",399,45.96639375143398,-81.97303369676249
"Nairn and Hyman (TP), Ontario",398,46.38138916643475,-81.59737122067581
"Dorion (TP), Ontario",404,48.854981345448046,-88.56509804503094
"Pic River 50 (IRI), Ontario",439,48.615563579475975,-86.27827567042989
"Parry Island First Nation (IRI), Ontario",400,45.278408706052346,-80.13939515500796
"Fort Severn 89 (IRI), Ontario",332,56.00977315858641,-87.62151301871003
"Latchford (T), Ontario",388,47.34825860961978,-79.78868942952086
"Serpent River 7 (IRI), Ontario",404,46.21917889961961,-82.4228384445632
"Summer Beaver (S-É), Ontario",394,52.719909067062865,-88.48539983079976
"James (TP), Ontario",365,47.74580983567152,-80.27632542838454
"Hiawatha First Nation (IRI), Ontario",406,44.20754110149073,-78.15249534172207
"Casey (TP), Ontario",360,47.65971893719554,-79.51756210481892
"Kerns (TP), Ontario",344,47.654811269424485,-79.78096706112701
"Moravian 47 (IRI), Ontario",335,42.5908322101079,-81.88431939276964
"Chamberlain (TP), Ontario",329,47.93238620534236,-79.88860250407376
"Jocelyn (TP), Ontario",348,46.23008574418111,-83.95898066327037
"Lake of the Woods (TP), Ontario",326,49.295859763648345,-94.55975224488785
"Slate Falls (IRI), Ontario",315,51.18841493254067,-91.60834506343912
"Manitou Rapids 11 (IRI), Ontario",298,48.638052995356716,-93.876909681914
"Whitesand (IRI), Ontario",324,50.30753850225702,-89.0387715989744
"Muskrat Dam Lake (IRI), Ontario",305,53.41417014547683,-91.77138875285053
"Joly (TP), Ontario",323,45.708496689202065,-79.29195789852866
"Seine River 23A (IRI), Ontario",280,48.726211374399924,-92.39491494842608
"Matachewan (TP), Ontario",275,47.89525231584754,-80.52158027079557
"North Spirit Lake (IRI), Ontario",278,52.52478203422084,-93.04921754623561
"Head, Clara and Maria (TP), Ontario",293,46.24955286000464,-78.07345342866361
"Eagle Lake 27 (IRI), Ontario",269,49.776559613774076,-93.00896369134759
"Big Grassy River 35G (IRI), Ontario",241,49.08829082984802,-94.34193856190235
"Peawanuck (S-É), Ontario",259,55.0160454255933,-85.41408672763664
"Marten Falls 65 (IRI), Ontario",256,51.62320671146067,-85.88888855568578
"Bear Island 1 (IRI), Ontario",285,46.99271629729524,-80.07714464749753
"Neskantaga (IRI), Ontario",240,52.2128071303069,-88.03918822414023
"Lake Helen 53A (IRI), Ontario",264,49.02516207147734,-88.2348670600432
"Wahta Mohawk Territory (IRI), Ontario",267,44.988330393104135,-79.67586821410757
"Rainy Lake 17A (IRI), Ontario",243,48.85420571846306,-93.60779457294561
"Osnaburgh 63A (IRI), Ontario",253,51.12503322050019,-90.2382128527236
"Chippewas of Georgina Island First Nation (IRI), Ontario",250,44.33416500244144,-79.48547516314619
"Pelee (TP), Ontario",263,41.82132343537134,-82.61429467296041
"Manitoulin, Unorganized, West Part (NO), Ontario",233,45.981474513507216,-82.79916943867059
"Hilliard (TP), Ontario",229,47.71969714516187,-79.63181728498206
"Moose Point 79 (IRI), Ontario",235,45.06625568783135,-80.01302388696459
"Mattagami 71 (IRI), Ontario",226,47.79732457400236,-81.51054227521345
"Ginoogaming First Nation (IRI), Ontario",219,49.76823400937354,-86.5212786296758
"Dokis 9 (IRI), Ontario",217,46.15118756383628,-80.03005179208293
"Opasatika (TP), Ontario",215,49.449858112856134,-83.00650027787023
"Hilton Beach (VL), Ontario",221,46.25619429826457,-83.88077777821138
"The Dalles 38C (IRI), Ontario",186,49.93257144510275,-94.57157726403844
"Aroland (S-É), Ontario",193,50.21678246847415,-86.95884364115953
"Parry Sound, Unorganized, North East Part (NO), Ontario",194,45.9794735003756,-79.24925258472281
"Wabigoon Lake 27 (IRI), Ontario",183,49.66563943103764,-92.59458924745213
"Rat Portage 38A (IRI), Ontario",178,49.718705342458755,-94.55442374045212
"New Credit (Part) 40A (IRI), Haldimand-Norfolk, Ontario",192,,
"Abitibi 70 (IRI), Ontario",173,48.7303233193396,-79.98310334359783
"Sheguiandah 24 (IRI), Ontario",172,45.885426193563255,-81.93092218815326
"Rainy Lake 26A (IRI), Ontario",164,48.78298932454015,-92.91222054016173
"Shawanaga 17 (IRI), Ontario",172,45.54926910291659,-80.27509613457245
"Rocky Bay 1 (IRI), Ontario",169,49.43647619695887,-88.13057080241883
"Duck Lake 76B (IRI), Ontario",164,47.83409688250386,-83.31758123696603
"Gauthier (TP), Ontario",160,48.101621251156104,-79.89126216704756
"Mattawan (TP), Ontario",176,46.32108721337253,-78.70511393751545
"Thessalon 12 (IRI), Ontario",169,46.26714226660606,-83.39367693077979
"French River 13 (IRI), Ontario",149,45.99633620190559,-80.56582984355221
"Pic Mobert North (IRI), Ontario",150,48.71487290657337,-85.57978870455078
"Saug-A-Gaw-Sing 1 (IRI), Ontario",141,49.124182961283545,-94.30612752212967
"Munsee-Delaware Nation 1 (IRI), Ontario",148,42.78113498952042,-81.45895874801143
"New Post 69A (IRI), Ontario",138,49.00047348208203,-80.84317221399702
"Rainy Lake 18C (IRI), Ontario",133,48.734617529866036,-93.33065224832816
"Mississaugas of Scugog Island (IRI), Ontario",144,44.18320809498759,-78.89644690435418
"Sheshegwaning 20 (IRI), Ontario",137,45.961453904784946,-82.80791623501587
"Pic Mobert South (IRI), Ontario",138,48.69335017410156,-85.63623974761201
"Whitefish Bay 34A (IRI), Ontario",131,49.397040040019384,-93.98565576514251
"Wahnapitei 11 (IRI), Ontario",139,46.7767183366915,-80.805424515745
"Neguaguon Lake 25D (IRI), Ontario",123,48.404867080400905,-91.95489562770854
"Gull River 55 (IRI), Ontario",118,49.8001690225128,-89.10450214318708
"Goulais Bay 15A (IRI), Ontario",121,46.7238346013131,-84.53194993744471
"Brethour (TP), Ontario",110,47.74746506538875,-79.51787126889324
"Magnetewan 1 (IRI), Ontario",112,45.763568478013966,-80.40688487000463
"Nipissing, Unorganized, South Part (NO), Ontario",116,46.02176872295757,-77.64065944964024
"Pays Plat 51 (IRI), Ontario",108,48.88236561882997,-87.55075430184831
"Shoal Lake (Part) 40 (IRI), Ontario",101,49.61715152284864,-95.1465690718809
"Whitefish Bay 33A (IRI), Ontario",98,49.4014228300401,-93.95212444055373
"Thornloe (VL), Ontario",97,47.67610040647482,-79.7598835811773
"Ojibway Nation of Saugeen (Savant Lake) (IRI), Ontario",96,50.43626191890151,-90.61712949829584
"Shoal Lake 34B2 (IRI), Ontario",86,49.605970638776185,-95.10589395786688
"Matachewan 72 (IRI), Ontario",71,48.03438239285761,-80.63096975334201
"Chapleau Cree Fox Lake (IRI), Ontario",67,47.819998411320285,-83.43627964447685
"Gros Cap 49 (IRI), Ontario",70,47.98987209269977,-84.85695518763171
"Wabauskang 21 (IRI), Ontario",59,50.398055240454504,-93.17464786959496
"Northwest Angle 33B (IRI), Ontario",54,49.37172113026894,-95.05582984623828
"Lake of the Woods 37 (IRI), Ontario",52,49.387443739809015,-94.83643937346797
"Zhiibaahaasing 19A (IRI), Ontario",44,45.94980264232855,-82.86954133468602
"Christian Island 30A (IRI), Ontario",34,44.81181640060451,-80.11889986433259
"Cochrane, Unorganized, South East Part (NO), Ontario",25,48.27609779072911,-80.22984982755375
"Chapleau 74A (IRI), Ontario",18,47.793904935563035,-83.41228254599372
"Cockburn Island (TP), Ontario",17,45.99282750608602,-83.3554360590493
"Wawakapewin (IRI), Ontario",17,53.52439663157139,-89.05179763150002
"Chief's Point No. 28 (IRI), Ontario",16,44.69778101584767,-81.2920309586587
"Henvey Inlet 2 (IRI), Ontario",16,45.89157909475075,-80.53613867714897
"Sturgeon Falls 23 (IRI), Ontario",10,48.73953824439555,-92.2964752902882
"Algoma, Unorganized, South East Part (NO), Ontario",5,46.124290458414094,-82.0563166032384
"Big Island Mainland 93 (IRI), Ontario",5,49.08936356861308,-94.30045953612229
"Cochrane, Unorganized, South West Part (NO), Ontario",5,48.37032523986573,-80.42059617119251
"Point Grondine 3 (IRI), Ontario",5,46.10386423863701,-81.0735372780113
"Rainy Lake 17B (IRI), Ontario",5,48.895786507472444,-93.72433231546617
"Sand Point First Nation (IRI), Ontario",5,49.48449743632839,-88.08432817032778
"Timiskaming, Unorganized, East Part (NO), Ontario",5,48.258943911324856,-79.51761050434943
"Agency 1 (IRI), Ontario",0,48.627956723225665,-93.35841366210131
"Assabaska (IRI), Ontario",0,48.99631836133733,-94.44450869010959
"Chapleau 75 (IRI), Ontario",0,47.84660043730472,-83.38065451234421
"Flying Post 73 (IRI), Ontario",0,48.521241682549,-81.954007248693
"Lac des Mille Lacs 22A1 (IRI), Ontario",0,48.900479999831774,-90.37028904109773
"Lake Nipigon (IRI), Ontario",0,49.7286323175433,-87.34056084237187
"Lansdowne House (S-É), Ontario",0,52.22432590021516,-87.87165970598723
"Moose Factory 68 (IRI), Ontario",0,51.160033393606774,-80.48910313572401
"Naiscoutaing 17A (IRI), Ontario",0,45.67768822437192,-80.46556245240743
"Obadjiwan 15E (IRI), Ontario",0,46.88965280588465,-84.61451005748901
"Red Rock 53 (IRI), Ontario",0,49.066751317541616,-88.3078151543109
Manitoba,"1,494,301",,
"Census subdivisions with 5,000-plus population, Manitoba","1,202,744",,
"Winnipeg (CY), Manitoba","843,640",49.993867204144415,-97.14939858607228
"Brandon (CY), Manitoba","58,024",49.91614461137906,-99.93454470543826
